code,date,codeOpen ($),codeClose ($),codeVolume
AERC,2022-02-03,4.670000076293945,4.429999828338623,182000.0
AERI,2022-02-02,7.460000038146973,7.179999828338623,714000.0
AERI,2022-02-03,7.03000020980835,6.760000228881836,1007800.0
AESE,2022-02-02,1.8700000047683716,1.8300000429153442,123700.0
AESE,2022-02-03,1.7999999523162842,1.7999999523162842,128500.0
AEY,2022-02-02,1.309999942779541,1.2999999523162842,13800.0
AEY,2022-02-03,1.2100000381469727,1.2200000286102295,13900.0
AEYE,2022-02-02,5.989999771118164,5.900000095367432,12900.0
AEYE,2022-02-04,5.510000228881836,5.510000228881836,300.0
AEZS,2022-02-02,0.3700000047683716,0.36000001430511475,525600.0
AEZS,2022-02-03,0.3499999940395355,0.3499999940395355,521200.0
AFAC,2022-02-02,9.960000038146973,9.9399995803833,120300.0
AFAC,2022-02-03,9.930000305175781,9.925000190734863,300.0
AFACU,2022-02-02,10.100000381469727,10.119999885559082,3046.0
AFACU,2022-02-03,10.119999885559082,10.119999885559082,0.0
AFAQ,2022-02-02,9.670000076293945,9.692999839782715,32100.0
AFAQU,2022-02-02,9.850000381469727,9.850000381469727,0.0
AFAQU,2022-02-03,9.850000381469727,9.850000381469727,0.0
AFAQW,2022-02-02,0.6722999811172485,0.4449000060558319,6568.0
AFBI,2022-02-02,15.59000015258789,15.130000114440918,11800.0
AFBI,2022-02-03,15.0,15.25,5500.0
AFCG,2022-02-02,20.200000762939453,20.079999923706055,104400.0
AFCG,2022-02-03,19.8799991607666,19.84000015258789,87100.0
AFIB,2022-02-02,2.380000114440918,2.2200000286102295,524300.0
AFIB,2022-02-03,2.200000047683716,2.0899999141693115,321000.0
AFIN,2022-02-02,8.210000038146973,8.25,1108800.0
AFIN,2022-02-03,8.25,8.119999885559082,576900.0
AFINO,2022-02-02,26.75,26.549999237060547,9300.0
AFINO,2022-02-03,26.540000915527344,26.600000381469727,5600.0
AFINP,2022-02-02,27.1200008392334,27.0,8100.0
AFINP,2022-02-04,26.700000762939453,26.68000030517578,10.0
AFMD,2022-02-02,4.239999771118164,3.9600000381469727,686200.0
AFMD,2022-02-04,3.8898000717163086,3.8399999141693115,18042.0
AFRM,2022-02-02,64.26000213623047,60.88999938964844,13944900.0
AFRM,2022-02-03,56.9900016784668,57.4900016784668,9007800.0
AFYA,2022-02-02,14.770000457763672,14.399999618530273,331000.0
AFYA,2022-02-03,14.34000015258789,14.0,430100.0
AGBA,2022-02-02,11.039999961853027,11.039999961853027,200.0
AGBA,2022-02-03,11.039999961853027,11.039999961853027,0.0
AGEN,2022-02-02,2.7100000381469727,2.509999990463257,4334200.0
AGEN,2022-02-04,2.369999885559082,2.3508999347686768,126420.0
AGFS,2022-02-02,1.9299999475479126,1.9900000095367432,62100.0
AGFS,2022-02-03,1.9500000476837158,1.9900000095367432,35600.0
AGFY,2022-02-02,6.489999771118164,6.420000076293945,857900.0
AGFY,2022-02-03,6.320000171661377,6.570000171661377,628000.0
AGGR,2022-02-02,9.699999809265137,9.699999809265137,3400.0
AGGR,2022-02-03,9.670000076293945,9.680000305175781,5900.0
AGGRU,2022-02-02,9.829999923706055,9.829999923706055,0.0
AGGRU,2022-02-03,9.850000381469727,9.850000381469727,500.0
AGGRW,2022-02-03,0.0,0.5,100.0
AGIL,2022-02-02,5.340000152587891,5.130000114440918,87100.0
AGIL,2022-02-04,4.619999885559082,4.449999809265137,1073.0
AGILW,2022-02-02,1.0700000524520874,0.4099999964237213,10.0
AGIO,2022-02-02,31.670000076293945,30.030000686645508,644000.0
AGIO,2022-02-03,29.799999237060547,28.889999389648438,437100.0
AGLE,2022-02-02,4.409999847412109,4.269999980926514,238000.0
AGLE,2022-02-03,4.230000019073486,4.190000057220459,150100.0
AGMH,2022-02-02,1.9500000476837158,1.7799999713897705,103500.0
AGMH,2022-02-03,1.781000018119812,1.7100000381469727,29500.0
AGNC,2022-02-02,14.640000343322754,14.470000267028809,10186700.0
AGNC,2022-02-03,14.420000076293945,14.210000038146973,8651000.0
AGNCM,2022-02-02,25.079999923706055,24.799999237060547,25600.0
AGNCM,2022-02-03,24.700000762939453,24.790000915527344,20700.0
AGNCN,2022-02-02,25.0,25.0,48100.0
AGNCN,2022-02-04,24.81999969482422,24.799999237060547,1125.0
AGNCO,2022-02-02,24.959999084472656,24.75,61800.0
AGNCO,2022-02-03,24.729999542236328,24.530000686645508,99900.0
AGNCP,2022-02-02,24.559999465942383,24.18000030517578,96900.0
AGNCP,2022-02-04,24.0,23.850000381469727,2.0
AGNG,2022-02-02,27.0,26.989999771118164,3500.0
AGNG,2022-02-03,26.809999465942383,26.559999465942383,11500.0
AGRI,2022-02-02,1.4900000095367432,1.6799999475479126,1183600.0
AGRI,2022-02-03,1.649999976158142,1.5199999809265137,280500.0
AGRIW,2022-02-02,0.7283999919891357,0.4399999976158142,4258.0
AGRX,2022-02-02,0.3799999952316284,0.36800000071525574,529500.0
AGRX,2022-02-03,0.3630000054836273,0.33899998664855957,738300.0
AGTC,2022-02-02,2.0940001010894775,2.009999990463257,381900.0
AGTC,2022-02-04,2.0299999713897705,1.972000002861023,21191.0
AGYS,2022-02-02,38.54999923706055,37.45000076293945,96900.0
AGYS,2022-02-03,36.59000015258789,36.56999969482422,79600.0
AGZD,2022-02-02,46.400001525878906,46.52000045776367,18900.0
AGZD,2022-02-04,46.689998626708984,46.689998626708984,5441.0
AHCO,2022-02-02,17.8799991607666,17.65999984741211,955600.0
AHCO,2022-02-04,16.989999771118164,16.899999618530273,24022.0
AHG,2022-02-02,1.809999942779541,1.7300000190734863,66400.0
AHG,2022-02-03,1.850000023841858,1.850000023841858,74700.0
AHI,2022-02-02,2.2200000286102295,2.0899999141693115,363100.0
AHI,2022-02-03,1.909999966621399,1.940000057220459,104200.0
AHPA,2022-02-02,9.989999771118164,9.989999771118164,0.0
AHPA,2022-02-03,9.930000305175781,9.989999771118164,500.0
AHPAU,2022-02-02,10.050000190734863,10.050000190734863,0.0
AHPAU,2022-02-03,10.149999618530273,10.149999618530273,100.0
AHPAW,2022-02-01,0.6777999997138977,0.47999998927116394,3934.0
AHPI,2022-02-02,3.690000057220459,3.509999990463257,35800.0
